stop_id,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
01314,Main St. S. @ Harold St.,43.6797104,-79.7517166,33,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01314,0,,2
01313,Main St. S. @ Wellington St. E.,43.6844635,-79.7582321,33,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01313,0,,1
01311,Wellington St. W. @ George St. S.,43.6841316,-79.7590332,33,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01311,0,,2
01308,Main St. S. @ Elgin Dr.,43.6736908,-79.743866,33,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01308,0,,2
01307,Main St. S. @ Elgin Dr.,43.6734314,-79.7431564,33,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01307,0,,1
01306,Main St. S. @ Clarence St.,43.6800728,-79.752037,33,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01306,0,,2
01299,King St. E. @ Elm St.,43.8804588,-79.7371292,58,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01299,0,,1
01298,King St. E. @ Caledon / King Townline S.,43.8878136,-79.7189941,58,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01298,0,,2
01297,King St. E. @ Evans Ridge,43.8869095,-79.7284775,58,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01297,0,,2
01296,King St. E. @ Chapel Rd.,43.8802299,-79.7376175,58,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01296,0,,1
01295,King St. E. @ Caledon / King Townline S.,43.8879166,-79.7194138,58,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01295,0,,2
01294,Hwy. 10 @ Dufferin Rd.,43.9159317,-80.0721436,43,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01294,0,,2
01292,Hurontario St. @ Travelled Rd.,43.8571777,-79.9916916,42,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01292,0,,2
01291,Hurontario St. @ Terry St.,43.8870239,-80.0324097,43,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01291,0,,1
01290,Hurontario St. @ Terry St.,43.8870316,-80.0319824,43,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01290,0,,1
01289,Hurontario St. @ Olde Baseline Rd.,43.8008842,-79.9158249,42,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01289,0,,2
01288,Hurontario St. @ Olde Baseline Rd.,43.8009415,-79.9153137,42,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01288,0,,2
01286,Hurontario St. @ Mistywood Dr.,43.8640289,-80.0011749,42,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01286,0,,2
01285,Hurontario St. @ McCannell Ave.,43.9154625,-80.0709457,43,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01285,0,,2
01284,Hurontario St. @ Forks of The Credit Rd.,43.8327255,-79.9588242,42,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01284,0,,2
01283,Hurontario St. @ Forks of The Credit Rd.,43.8325996,-79.9580383,42,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01283,0,,2
01282,Hurontario St. @ Chester Dr.,43.8635445,-80.0002823,42,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01282,0,,2
01281,Hurontario St. @ Boston Mills Rd.,43.7933197,-79.905365,41,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01281,0,,2
01280,Hurontario St. @ Boston Mills Rd.,43.7932968,-79.9048004,41,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01280,0,,2
01279,Hwy. 10 @ 4th Ave.,43.9273758,-80.0888596,43,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01279,0,,2
01276,Hurontario St. @ Wanless Dr.,43.7261734,-79.8145447,33,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01276,0,,2
01271,Hurontario St. @ Sandalwood Pkwy. W.,43.7173424,-79.8027267,33,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01271,0,,1
01261,Hurontario St. @ Conservation Dr.,43.7256508,-79.8135529,33,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01261,0,,1
01258,Hurontario St. @ Bovaird Dr. W.,43.70655,-79.78753,33,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01258,0,,1
01256,Hansen Blvd. @ Scott Dr.,43.9273224,-80.113327,43,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01256,0,,2
01255,Hansen Blvd. @ Michael Dr.,43.9295616,-80.1105499,43,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01255,0,,2
01249,Finch Ave. @ Kenview Blvd. (Wild Water Kingdom),43.7398796,-79.6431732,32,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01249,0,,2
01248,Finch Ave. @ Kenview Blvd.,43.7401047,-79.6440582,32,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01248,0,,2
01247,Erin Mills Pkwy. @ Erin Centre Blvd.,43.5623436,-79.7118835,21,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01247,0,,2
01246,Mississauga Rd. @ Argentia Rd.,43.6003456,-79.7399902,22,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01246,0,,2
01245,Erin Mills Pkwy. @ Windwood Dr.,43.5805435,-79.7364044,22,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01245,0,,1
01244,Erin Mills Pkwy. @ Wickham Rd.,43.5729256,-79.7273483,21,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01244,0,,2
01243,Erin Mills Pkwy. @ Millcreek Dr.,43.5906754,-79.7408752,22,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01243,0,,2
01242,Erin Mills Pkwy. @ Millcreek Dr.,43.5896568,-79.7415771,22,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01242,0,,2
01241,Erin Mills Pkwy. @ Credit Valley Rd. (Credit Valley Hospital),43.5574188,-79.7034225,21,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01241,0,,2
01240,Erin Mills Pkwy. @ Erin Centre Blvd.,43.5623245,-79.7112045,21,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01240,0,,2
01238,Erin Mills Pkwy. @ Credit Valley Rd. (Credit Valley Hospital),43.5567551,-79.702858,21,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01238,0,,2
01237,Erin Mills Pkwy. @ Britannia Rd. W.,43.5787163,-79.7339401,22,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01237,0,,1
01236,Erin Mills Pkwy. @ Battleford Rd.,43.5849304,-79.742157,22,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01236,0,,2
01235,Eglinton Ave. W. @ Mississauga Rd.,43.5688934,-79.6957703,21,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01235,0,,2
01234,Eglinton Ave. W. @ Mississauga Rd.,43.5683022,-79.695961,21,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01234,0,,2
01230,Duke of York Blvd. @ Princess Royal Dr.,43.5899925,-79.6446991,20,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01230,0,,1
01204,Derry Rd. W. @ Terragar Blvd.,43.5817947,-79.7787247,22,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01204,0,,1
01203,Derry Rd. W. @ Tenth Line W.,43.5840569,-79.7763901,22,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01203,0,,2
01202,Derry Rd. W. @ Tenth Line W.,43.5840263,-79.7760086,22,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01202,0,,2
01200,Derry Rd. W. @ Rosehurst Dr.,43.576725,-79.7844009,22,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01200,0,,1
01198,Derry Rd. W. @ Lisgar Dr.,43.5767136,-79.7842407,22,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01198,0,,2
01197,Derry Rd. W. @ Forest Park Dr.,43.5812836,-79.7789993,22,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01197,0,,1
01196,Derry Rd. W. @ Danton Promenade,43.5863571,-79.7735062,22,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01196,0,,2
01195,Derry Rd. W. @ Danton Promenade,43.5858917,-79.7736511,22,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01195,0,,2
01193,Derry Rd. W. @ Ninth Line,43.5746651,-79.7863235,22,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01193,0,,2
01192,Creditview Rd. @ Rathkeale Rd.,43.5761566,-79.6826859,12,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01192,0,,2
01191,Creditview Rd. @ Eglinton Ave.,43.577282,-79.6845093,12,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01191,0,,2
01185,Clark Blvd. @ Kings Cross Rd.,43.7183762,-79.7130508,32,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01185,0,,1
01184,Clark Blvd. @ Kings Cross Rd.,43.7190437,-79.7124939,32,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01184,0,,1
01177,Broadway @ Wellington St.,43.9202347,-80.0920944,43,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01177,0,,1
01176,Broadway @ Townline,43.9213676,-80.0873718,43,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01176,0,,2
01174,Broadway @ John St.,43.9187775,-80.0992432,43,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01174,0,,2
01173,Broadway @ Dawson Rd.,43.9168129,-80.1082001,43,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01173,0,,2
01172,Broadway @ Centre St.,43.9175949,-80.1044159,43,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01172,0,,2
01171,Broadway @ Banting Dr.,43.9158554,-80.1123886,43,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01171,0,,2
01170,Broadway @ 4th St.,43.9208946,-80.0893478,43,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01170,0,,1
01165,Bramalea Rd. @ Dearbourne Blvd.,43.7092781,-79.6968994,32,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01165,0,,1
01161,Bramalea Rd. @ Balmoral Dr.,43.7152138,-79.7049255,32,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01161,0,,1
01160,Bramalea Rd. @ Avondale Blvd.,43.7094116,-79.6974106,32,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01160,0,,2
01153,Bovaird Dr. W. @ Worthington Ave.,43.6813278,-79.8141403,34,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01153,0,,1
01150,Bovaird Dr. W. @ McLaughlin Rd. N.,43.6961441,-79.7971039,33,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01150,0,,1
01143,Blind Line @ St. Andrews Dr.,43.919075,-80.1154175,43,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01143,0,,2
01140,Blind Line @ Banting Dr.,43.9170532,-80.114975,43,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01140,0,,2
01139,Aquitaine Ave. @ Millcreek Dr.,43.5927467,-79.756218,22,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01139,0,,2
01138,Aquitaine Ave. @ Millcreek Dr.,43.5933189,-79.7559357,22,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01138,0,,2
01137,Aquitaine Ave. @ Montevideo Rd.,43.5907898,-79.7561111,22,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01137,0,,2
01136,Aquitaine Ave. @ Montevideo Rd.,43.5898781,-79.7560043,22,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01136,0,,2
01135,Aquitaine Ave. @ Glen Erin Dr.,43.5866318,-79.7586594,22,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01135,0,,2
01134,Aquitaine Ave. @ Glen Erin Dr.,43.5867882,-79.7581024,22,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01134,0,,2
01133,Albion Vaughan Rd. @ King Vaughan Rd.,43.8706589,-79.7085648,58,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01133,0,,2
01132,Albion Vaughan Rd. @ Dovaston Gate,43.8711624,-79.7091064,58,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01132,0,,2
01025,Thompson Rd. S. @ Derry Rd. W.,43.5168037,-79.8518219,24,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01025,0,,2
01024,Thompson Rd. S. @ Derry Rd. W.,43.517498,-79.8523712,24,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01024,0,,1
01022,Queen St. E. @ Kennedy Rd. N.,43.6954765,-79.749939,33,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01022,0,,2
01021,Queen St. E. @ Kennedy Rd. S.,43.696003,-79.7488632,33,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01021,0,,2
01017,Derry Rd. @ Thompson Rd. S.,43.5167885,-79.8501892,24,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01017,0,,2
01016,Derry Rd. @ Thompson Rd. S.,43.516552,-79.8508148,24,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01016,0,,2
01014,Main St. W. @ Summers Ln. (Hamilton City Hall),43.2560577,-79.8728027,18,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01014,0,,2
01013,Main St. W. @ Poulette St.,43.2591286,-79.8864059,18,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01013,0,,2
01012,Main St. W. @ Ray St. S.,43.257885,-79.8809128,18,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01012,0,,2
01011,Main St. W. @ Pearl St. S.,43.2583809,-79.8828964,18,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01011,0,,2
01010,Main St. W. @ Paisley Ave. S.,43.2584991,-79.9061661,18,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01010,0,,2
01009,Main St. W. @ Macklin St. S.,43.2599144,-79.8979721,18,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01009,0,,2
01008,Main St. W. @ Dundurn St. S.,43.2598228,-79.8895493,18,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01008,0,,2
01007,Main St. W. @ Caroline St. S.,43.2570419,-79.8766251,18,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01007,0,,2
01006,King St. W. @ Summers Ln. (Hamilton Place),43.2576485,-79.8717346,18,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01006,0,,1
01005,King St. W. @ Strathcona Ave. N.,43.2614555,-79.8850708,18,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01005,0,,2
01004,King St. W. @ Pearl St. N.,43.2602654,-79.8814011,18,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01004,0,,2
01003,King St. W. @ Queen St. N.,43.2596283,-79.8793945,18,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01003,0,,2
01002,King St. E. @ Hughson St. N.,43.2562103,-79.8672409,18,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01002,0,,2
01001,King St. W. @ Caroline St. N.,43.258461,-79.8752441,18,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01001,0,,2
00992,Hurontario St. @ Sir Lou Dr.,43.6612053,-79.7271576,22,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00992,0,,1
00991,Hurontario St. @ Ray Lawson Blvd.,43.658577,-79.7236023,22,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00991,0,,1
00990,Hurontario St. @ County Court Blvd.,43.6589584,-79.7234879,22,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00990,0,,1
00989,Hurontario St. @ County Court Blvd.,43.6621399,-79.7277679,22,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00989,0,,1
00978,Yonge St. @ County Rd. 89,44.2153625,-79.5903854,66,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00978,0,,1
00977,Yonge St. @ Shore Acres Dr.,44.2156067,-79.5902023,66,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00977,0,,1
00976,Guelph St. @ Mountainview Rd. S.,43.6500969,-79.9024353,35,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00976,0,,2
00975,Guelph St. @ Maple Ave.,43.6509438,-79.9177551,35,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00975,0,,2
00974,Tenth Line @ Forsyth Farm Dr.,43.9830933,-79.233284,74,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00974,0,,2
00972,Kingston Rd. @ Walnut Ln.,43.8309517,-79.0968323,91,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00972,0,,1
00971,Kingston Rd. @ Walnut Ln.,43.8308105,-79.0965042,91,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00971,0,,1
00970,Durham Hwy. 2 @ Boswell Dr.,43.9092484,-78.7148361,96,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00970,0,,1
00969,Hwy. 50 @ Trade Valley Dr.,43.7921371,-79.6624756,56,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00969,0,,1
00968,Hwy 50 @ Bellchase Trail,43.7921333,-79.6630402,56,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00968,0,,1
00966,Tenth Line @ Forsyth Farm Dr.,43.9849205,-79.2333984,74,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00966,0,,2
00965,Tenth Line @ Norm Faulkner Dr.,43.9801979,-79.2322922,74,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00965,0,,2
00964,Tenth Line @ Hemlock Dr.,43.9804611,-79.2326508,74,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00964,0,,2
00963,Regional Rd. 50 @ Rutherford Rd.,43.8034859,-79.6692581,56,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00963,0,,2
00962,Hwy. 50 @ Langstaff Rd.,43.78563,-79.65879,56,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00962,0,,2
00961,Hwy. 7 @ Dunbar St.,43.6084785,-80.1295776,38,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00961,0,,2
00960,Hwy. 7 @ Dunbar St.,43.6094551,-80.1306839,38,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00960,0,,2
00959,10953 Hwy. 48 @ Elgin Mills Rd. E.,43.9326401,-79.2737274,73,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00959,0,,2
00958,10953 Hwy. 48 @ Elgin Mills Rd. E.,43.9325027,-79.273407,73,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00958,0,,2
00957,Louis Saint Laurent Ave. @ Regional Rd. 25,43.4963646,-79.8475418,24,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00957,0,,2
00956,Regional Rd. 25 @ Louis Saint Laurent Ave.,43.4966698,-79.8483353,24,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00956,0,,2
00953,Trafalgar Rd. @ Oak Park Blvd.,43.4832001,-79.7135086,13,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00953,0,,2
00951,Hwy. 7A @ 6th Line,44.08641,-78.97204,52,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00951,0,,2
00950,Hwy. 7A @ 6th Line,44.08645,-78.9722,52,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00950,0,,2
00949,Brant St. @ Churchill Ave.,43.3397484,-79.8196716,16,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00949,0,,1
00948,Durham Rd. 57 @ Waverley Rd.,43.9002495,-78.6930161,96,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00948,0,,2
00947,Durham Rd. 57 @ Bowmanville Ave.,43.9004822,-78.6928482,96,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00947,0,,2
00946,Martin Rd. @ Aspen Springs Dr.,43.9068298,-78.7001495,96,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00946,0,,2
00945,Martin Rd. @ Aspen Springs Dr.,43.9070091,-78.7005005,96,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00945,0,,1
00942,Bovaird Dr. W. @ Lake Louise Dr.,43.6811218,-79.8139801,34,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00942,0,,1
00939,Sheridan College,43.4698067,-79.6977158,13,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00939,0,,1
00938,King St. W. @ Temperance St.,43.9121895,-78.6885605,96,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00938,0,,2
00936,Stevenson Rd. S. @ Laval Dr.,43.8809128,-78.8780136,94,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00936,0,,2
00934,Bond St. E. @ Simcoe St. N.,43.8985748,-78.8637772,94,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00934,0,,2
00933,Drew Centre @ Thompson Rd. S.,43.5256042,-79.8646851,24,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00933,0,,1
00932,Drew Centre @ Thompson Rd. S.,43.5256195,-79.8648529,24,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00932,0,,2
00931,Derry Rd. @ Armstrong Blvd.,43.5208778,-79.8457336,24,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00931,0,,2
00930,Queen St. @ Tanners Dr.,43.6406593,-80.0248184,37,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00930,0,,2
00929,Queen St. @ Tanners Dr.,43.6400948,-80.0251007,37,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00929,0,,2
00926,Hwy. 7 @ Banting Rd.,43.6510315,-79.9445801,35,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00926,0,,2
00924,Guelph St. @ Mountainview Rd. N.,43.6503716,-79.9031219,35,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00924,0,,2
00918,Regional Rd. 25 @ Derry Rd. W.,43.506382,-79.8611298,24,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00918,0,,2
00917,Regional Rd. 25 @ Derry Rd. W.,43.5056381,-79.8607559,24,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00917,0,,2
00916,Derry Rd. @ Holly Ave.,43.5112762,-79.8562088,24,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00916,0,,1
00915,Derry Rd. @ Holly Ave.,43.5118408,-79.8560486,24,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00915,0,,1
00914,Young St. @ Peel St.,43.6341629,-80.0328445,37,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00914,0,,2
00913,Young St. @ Peel St.,43.6342812,-80.0327072,37,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00913,0,,2
00912,Waterdown Rd. @ Masonry Crt.,43.3087234,-79.8554382,17,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00912,0,,2
00911,Waterdown Rd. @ Masonry Crt.,43.3084755,-79.8549042,17,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00911,0,,1
00910,Trafalgar Rd. @ River Oaks Blvd. E.,43.4773788,-79.7055664,13,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00910,0,,1
00907,Trafalgar Rd. @ Lynwood Dr.,43.4673347,-79.6915436,13,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00907,0,,2
00902,Trafalgar Rd. @ Iroquois Shore Rd.,43.4648666,-79.6877365,13,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00902,0,,2
00901,Trafalgar Rd. @ Glenashton Dr.,43.480526,-79.7098923,13,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00901,0,,2
00900,Trafalgar Rd. @ Glenashton Dr.,43.4801941,-79.7090683,13,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00900,0,,2
00897,Trafalgar Rd. @ Briarhall Gate,43.4771309,-79.7049179,13,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00897,0,,2
00896,Thompson Rd. S. @ McCuaig Dr.,43.5222435,-79.8590088,24,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=00896,0,,1
